<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.06	02:00:00	1727.19	1729.58	1727.17	1729.32	1174	0	16
2021.04.06	03:00:00	1729.25	1730.76	1727.50	1729.10	2673	0	16
2021.04.06	04:00:00	1729.10	1735.37	1728.39	1734.20	4705	0	16
2021.04.06	05:00:00	1734.25	1734.83	1733.08	1734.36	3433	0	16
2021.04.06	06:00:00	1734.36	1734.55	1732.56	1733.45	2600	0	16
2021.04.06	07:00:00	1733.45	1735.98	1733.15	1735.70	2060	0	16
2021.04.06	08:00:00	1735.65	1737.61	1734.91	1737.50	3233	0	16
2021.04.06	09:00:00	1737.52	1738.55	1729.69	1729.98	5821	0	16
2021.04.06	10:00:00	1730.08	1733.39	1727.70	1733.39	5367	0	16
2021.04.06	11:00:00	1733.40	1734.41	1729.45	1732.50	5302	0	16
2021.04.06	12:00:00	1732.52	1733.60	1730.26	1731.99	3643	0	16
2021.04.06	13:00:00	1731.99	1732.98	1730.96	1732.77	3233	0	16
2021.04.06	14:00:00	1732.77	1736.92	1732.45	1736.22	4683	0	16
2021.04.06	15:00:00	1736.39	1738.96	1734.12	1735.75	6262	0	16
2021.04.06	16:00:00	1735.86	1741.94	1734.07	1740.63	7977	0	16
2021.04.06	17:00:00	1740.58	1744.48	1739.62	1743.43	8035	0	16
2021.04.06	18:00:00	1743.43	1745.39	1742.14	1745.16	5938	0	16
2021.04.06	19:00:00	1745.16	1745.33	1742.56	1743.23	3307	0	16
2021.04.06	20:00:00	1743.24	1743.81	1739.95	1743.72	4255	0	16
2021.04.06	21:00:00	1743.72	1744.28	1742.33	1743.34	2941	0	16
2021.04.06	22:00:00	1743.34	1744.43	1741.04	1742.48	2648	0	16
2021.04.06	23:00:00	1742.45	1744.10	1742.12	1743.29	1652	0	16
2021.04.07	01:00:00	1742.88	1744.27	1742.55	1742.94	1380	0	16
2021.04.07	02:00:00	1742.94	1743.80	1742.35	1743.18	681	0	16
2021.04.07	03:00:00	1743.18	1743.28	1740.49	1741.02	2155	0	16
2021.04.07	04:00:00	1741.02	1741.65	1737.03	1737.20	4318	0	16
2021.04.07	05:00:00	1737.21	1738.52	1735.74	1736.43	3574	0	16
2021.04.07	06:00:00	1736.43	1738.35	1736.20	1738.15	2217	0	16
2021.04.07	07:00:00	1738.15	1739.16	1738.05	1739.12	1535	0	16
2021.04.07	08:00:00	1739.10	1739.19	1736.96	1737.69	2910	0	16
2021.04.07	09:00:00	1737.77	1742.28	1736.13	1741.23	4932	0	16
2021.04.07	10:00:00	1741.22	1741.91	1739.35	1740.91	4878	0	16
2021.04.07	11:00:00	1740.86	1741.10	1736.42	1737.92	4497	0	16
2021.04.07	12:00:00	1737.92	1738.31	1736.13	1737.70	3118	0	16
2021.04.07	13:00:00	1737.70	1739.19	1735.79	1738.19	4040	0	16
2021.04.07	14:00:00	1738.21	1738.28	1733.72	1734.51	5177	0	16
2021.04.07	15:00:00	1734.51	1738.88	1730.54	1737.79	7101	0	16
2021.04.07	16:00:00	1737.80	1740.07	1734.54	1739.88	7400	0	16
2021.04.07	17:00:00	1739.99	1742.02	1737.06	1741.11	7494	0	16
2021.04.07	18:00:00	1741.11	1743.15	1738.76	1741.31	6295	0	16
2021.04.07	19:00:00	1741.32	1741.55	1739.91	1740.40	4356	0	25
2021.04.07	20:00:00	1740.39	1741.90	1739.12	1740.21	3595	0	25
2021.04.07	21:00:00	1740.22	1742.46	1738.48	1739.08	3932	0	25
2021.04.07	22:00:00	1739.10	1739.51	1735.49	1737.30	3869	0	25
2021.04.07	23:00:00	1737.33	1738.03	1736.09	1737.47	1274	0	25
2021.04.08	01:00:00	1737.32	1738.23	1736.15	1736.62	1291	0	26
2021.04.08	02:00:00	1736.63	1737.39	1735.26	1736.79	1653	0	26
2021.04.08	03:00:00	1736.74	1737.21	1736.10	1736.20	2196	0	26
2021.04.08	04:00:00	1736.16	1737.61	1733.08	1736.22	5172	0	26
2021.04.08	05:00:00	1736.19	1736.92	1734.66	1736.78	3213	0	26
2021.04.08	06:00:00	1736.81	1739.75	1736.64	1738.58	2696	0	26
2021.04.08	07:00:00	1738.58	1740.18	1738.58	1739.89	1722	0	26
2021.04.08	08:00:00	1739.79	1745.25	1739.46	1743.03	4679	0	26
2021.04.08	09:00:00	1743.03	1744.75	1741.78	1743.19	5122	0	24
2021.04.08	10:00:00	1743.19	1747.56	1742.36	1745.14	5308	0	24
2021.04.08	11:00:00	1745.08	1745.68	1741.47	1743.17	4695	0	24
2021.04.08	12:00:00	1743.15	1744.15	1742.15	1743.18	3834	0	24
2021.04.08	13:00:00	1743.20	1747.42	1743.20	1745.78	3842	0	24
2021.04.08	14:00:00	1745.78	1751.15	1745.78	1749.68	4854	0	23
2021.04.08	15:00:00	1749.63	1750.16	1746.24	1747.38	6302	0	23
2021.04.08	16:00:00	1747.43	1757.49	1747.34	1753.72	9283	0	23
2021.04.08	17:00:00	1753.74	1758.60	1753.56	1756.33	8570	0	17
2021.04.08	18:00:00	1756.40	1756.97	1753.57	1755.69	5651	0	23
2021.04.08	19:00:00	1755.68	1757.55	1755.18	1756.95	4793	0	23
2021.04.08	20:00:00	1756.95	1757.48	1754.68	1754.78	3724	0	25
2021.04.08	21:00:00	1754.78	1755.38	1754.18	1754.91	2809	0	25
2021.04.08	22:00:00	1754.88	1755.87	1754.11	1755.78	2699	0	25
2021.04.08	23:00:00	1755.80	1757.58	1755.38	1755.38	1829	0	25
2021.04.09	01:00:00	1754.98	1755.86	1754.04	1754.76	1034	0	26
2021.04.09	02:00:00	1754.78	1755.63	1753.90	1754.10	1156	0	27
2021.04.09	03:00:00	1754.16	1755.14	1753.11	1755.09	2545	0	26
2021.04.09	04:00:00	1755.16	1757.26	1753.86	1756.55	4502	0	22
2021.04.09	05:00:00	1756.51	1756.52	1752.43	1752.62	4530	0	26
2021.04.09	06:00:00	1752.62	1753.26	1751.34	1753.07	3324	0	26
2021.04.09	07:00:00	1753.09	1753.51	1751.54	1752.03	1846	0	26
2021.04.09	08:00:00	1752.07	1752.56	1749.32	1750.36	3958	0	26
2021.04.09	09:00:00	1750.36	1750.69	1747.58	1748.81	5203	0	23
2021.04.09	10:00:00	1748.81	1748.81	1743.99	1747.43	5931	0	24
2021.04.09	11:00:00	1747.41	1747.50	1743.95	1745.40	5331	0	24
2021.04.09	12:00:00	1745.40	1747.43	1744.93	1745.86	3942	0	24
2021.04.09	13:00:00	1745.82	1746.77	1743.54	1745.50	4662	0	17
2021.04.09	14:00:00	1745.43	1748.84	1744.55	1744.70	4611	0	22
2021.04.09	15:00:00	1744.80	1745.02	1735.67	1738.08	7822	0	14
2021.04.09	16:00:00	1738.20	1741.71	1731.14	1739.66	10257	0	16
2021.04.09	17:00:00	1739.66	1746.74	1739.32	1744.98	8415	0	11
2021.04.09	18:00:00	1744.98	1745.98	1742.33	1744.69	5388	0	23
2021.04.09	19:00:00	1744.62	1746.29	1744.02	1744.95	3609	0	25
2021.04.09	20:00:00	1744.94	1745.64	1743.64	1743.66	3518	0	25
2021.04.09	21:00:00	1743.66	1743.84	1741.31	1743.10	3904	0	23
2021.04.09	22:00:00	1743.07	1743.72	1741.82	1742.92	3491	0	25
2021.04.09	23:00:00	1742.92	1744.07	1742.43	1743.78	1142	0	25
2021.04.12	01:00:00	1743.34	1744.04	1741.36	1741.49	1354	0	27
2021.04.12	02:00:00	1741.52	1742.49	1740.42	1741.57	1635	0	27
2021.04.12	03:00:00	1741.52	1742.54	1740.40	1741.64	2141	0	27
2021.04.12	04:00:00	1741.85	1743.35	1738.59	1739.24	5277	0	27
2021.04.12	05:00:00	1739.23	1739.55	1736.68	1739.34	4974	0	27
2021.04.12	06:00:00	1739.33	1740.10	1737.20	1738.59	3153	0	27
2021.04.12	07:00:00	1738.59	1738.99	1737.66	1738.44	2023	0	27
2021.04.12	08:00:00	1738.41	1738.60	1735.15	1738.36	3746	0	27
2021.04.12	09:00:00	1738.38	1741.97	1738.04	1740.79	5293	0	24
2021.04.12	10:00:00	1740.77	1742.04	1738.14	1739.05	5192	0	24
2021.04.12	11:00:00	1739.05	1739.63	1737.03	1737.82	3639	0	24
2021.04.12	12:00:00	1737.82	1743.14	1737.75	1741.29	4748	0	24
2021.04.12	13:00:00	1741.29	1742.26	1740.18	1740.55	3747	0	24
2021.04.12	14:00:00	1740.55	1744.12	1740.33	1742.28	4354	0	23
2021.04.12	15:00:00	1742.27	1744.89	1738.77	1738.77	5279	0	23
2021.04.12	16:00:00	1738.78	1740.20	1732.03	1733.37	8346	0	23
2021.04.12	17:00:00	1733.38	1736.47	1730.41	1733.94	8498	0	18
2021.04.12	18:00:00	1733.96	1736.11	1731.35	1732.09	5790	0	18
2021.04.12	19:00:00	1732.24	1733.26	1730.61	1732.88	4802	0	18
2021.04.12	20:00:00	1732.87	1733.87	1731.49	1731.65	4309	0	18
2021.04.12	21:00:00	1731.65	1732.28	1727.29	1730.30	4329	0	18
2021.04.12	22:00:00	1730.36	1732.46	1729.81	1732.41	3543	0	18
2021.04.12	23:00:00	1732.44	1732.90	1731.69	1732.71	1437	0	18
2021.04.13	01:00:00	1732.16	1733.53	1731.94	1732.56	1128	0	18
2021.04.13	02:00:00	1732.65	1733.15	1731.78	1731.88	1083	0	18
2021.04.13	03:00:00	1731.86	1732.04	1729.60	1730.49	2816	0	18
2021.04.13	04:00:00	1730.49	1733.81	1727.99	1733.15	5678	0	18
2021.04.13	05:00:00	1733.09	1736.35	1732.98	1735.77	4271	0	18
2021.04.13	06:00:00	1735.80	1735.94	1731.22	1731.69	3028	0	18
2021.04.13	07:00:00	1731.69	1732.11	1728.43	1729.84	2608	0	18
2021.04.13	08:00:00	1729.85	1730.63	1724.90	1727.60	4434	0	18
2021.04.13	09:00:00	1727.62	1727.69	1723.68	1724.33	5744	0	18
2021.04.13	10:00:00	1724.33	1728.36	1723.63	1727.57	5323	0	18
2021.04.13	11:00:00	1727.57	1728.82	1725.97	1728.27	4178	0	18
2021.04.13	12:00:00	1728.20	1730.11	1725.89	1726.33	4312	0	18
2021.04.13	13:00:00	1726.22	1727.49	1724.55	1725.89	3723	0	18
2021.04.13	14:00:00	1725.89	1730.19	1725.58	1729.07	6527	0	17
2021.04.13	15:00:00	1729.04	1742.07	1728.50	1736.34	8832	0	18
2021.04.13	16:00:00	1736.30	1748.85	1736.30	1748.03	9404	0	18
2021.04.13	17:00:00	1748.03	1748.65	1740.18	1742.93	7814	0	18
2021.04.13	18:00:00	1742.92	1744.16	1740.90	1743.71	5573	0	18
2021.04.13	19:00:00	1743.69	1745.27	1741.68	1742.50	4007	0	18
2021.04.13	20:00:00	1742.51	1747.56	1742.48	1744.95	4777	0	18
2021.04.13	21:00:00	1744.93	1746.54	1743.94	1745.18	3312	0	18
2021.04.13	22:00:00	1745.18	1746.06	1744.01	1744.82	3195	0	18
2021.04.13	23:00:00	1744.79	1745.83	1744.46	1745.24	1504	0	18
2021.04.14	01:00:00	1744.66	1746.37	1744.07	1745.09	1841	0	18
2021.04.14	02:00:00	1745.09	1746.89	1745.01	1746.57	1183	0	18
2021.04.14	03:00:00	1746.53	1747.21	1745.06	1746.95	2438	0	20
2021.04.14	04:00:00	1747.00	1749.27	1744.40	1745.65	4973	0	18
2021.04.14	05:00:00	1745.68	1746.52	1743.80	1745.04	3897	0	18
2021.04.14	06:00:00	1745.01	1745.15	1743.48	1743.85	2386	0	18
2021.04.14	07:00:00	1743.84	1744.29	1742.71	1742.78	1660	0	18
2021.04.14	08:00:00	1742.77	1744.25	1740.70	1743.64	3685	0	18
2021.04.14	09:00:00	1743.84	1748.23	1743.19	1747.08	5690	0	18
2021.04.14	10:00:00	1747.07	1748.64	1743.71	1744.65	5497	0	18
2021.04.14	11:00:00	1744.65	1748.09	1744.40	1745.61	4496	0	18
2021.04.14	12:00:00	1745.60	1746.59	1741.97	1743.25	4274	0	18
2021.04.14	13:00:00	1743.22	1744.77	1741.68	1742.26	3435	0	18
2021.04.14	14:00:00	1742.30	1745.17	1741.61	1744.69	3866	0	18
2021.04.14	15:00:00	1744.72	1747.00	1743.54	1744.28	5553	0	18
2021.04.14	16:00:00	1744.28	1744.70	1733.89	1736.42	9595	0	18
2021.04.14	17:00:00	1736.42	1740.38	1732.51	1737.07	8608	0	18
2021.04.14	18:00:00	1737.02	1737.86	1733.73	1736.50	5975	0	18
2021.04.14	19:00:00	1736.40	1737.79	1735.44	1736.44	4193	0	18
2021.04.14	20:00:00	1736.41	1736.68	1734.89	1735.50	3454	0	18
2021.04.14	21:00:00	1735.50	1736.69	1733.96	1736.18	4150	0	19
2021.04.14	22:00:00	1736.19	1737.57	1735.79	1736.86	3126	0	18
2021.04.14	23:00:00	1736.84	1736.95	1735.98	1736.22	1305	0	18
2021.04.15	01:00:00	1736.16	1736.74	1735.59	1735.87	1124	0	20
2021.04.15	02:00:00	1735.89	1736.61	1735.24	1736.57	1121	0	19
2021.04.15	03:00:00	1736.56	1739.45	1736.36	1738.63	2716	0	18
2021.04.15	04:00:00	1738.59	1740.38	1734.27	1735.12	6257	0	18
2021.04.15	05:00:00	1735.13	1738.83	1734.63	1738.25	3982	0	18
2021.04.15	06:00:00	1738.25	1739.69	1737.71	1738.40	3362	0	18
2021.04.15	07:00:00	1738.40	1740.13	1737.78	1739.70	1759	0	18
2021.04.15	08:00:00	1739.73	1742.96	1739.73	1741.62	3525	0	18
2021.04.15	09:00:00	1741.53	1745.90	1741.48	1745.77	5190	0	18
2021.04.15	10:00:00	1745.78	1747.83	1745.27	1745.55	4948	0	18
2021.04.15	11:00:00	1745.57	1747.82	1744.17	1747.82	4417	0	18
2021.04.15	12:00:00	1747.81	1749.12	1746.65	1747.25	4123	0	18
2021.04.15	13:00:00	1747.26	1747.48	1745.44	1746.56	2989	0	18
2021.04.15	14:00:00	1746.56	1747.50	1744.44	1744.65	3489	0	18
2021.04.15	15:00:00	1744.69	1752.16	1744.69	1746.67	8100	0	18
2021.04.15	16:00:00	1746.74	1756.62	1745.79	1754.44	9484	0	18
2021.04.15	17:00:00	1754.50	1766.71	1754.49	1764.71	9057	0	18
2021.04.15	18:00:00	1764.72	1769.56	1764.58	1766.42	6573	0	18
2021.04.15	19:00:00	1766.51	1769.23	1766.51	1767.40	3918	0	18
2021.04.15	20:00:00	1767.39	1768.00	1765.02	1766.35	4105	0	18
2021.04.15	21:00:00	1766.31	1767.92	1765.65	1766.91	3289	0	18
2021.04.15	22:00:00	1766.91	1767.04	1763.69	1764.83	3680	0	18
2021.04.15	23:00:00	1764.81	1765.00	1762.96	1763.49	2445	0	18
2021.04.16	01:00:00	1763.25	1764.73	1763.25	1763.65	1269	0	20
2021.04.16	02:00:00	1763.65	1764.34	1762.83	1763.79	1151	0	20
2021.04.16	03:00:00	1763.83	1766.00	1762.27	1762.59	3323	0	18
2021.04.16	04:00:00	1762.59	1763.87	1761.41	1762.01	5210	0	18
2021.04.16	05:00:00	1762.04	1762.25	1759.71	1761.32	4095	0	18
2021.04.16	06:00:00	1761.33	1763.25	1760.80	1763.09	2541	0	18
2021.04.16	07:00:00	1763.12	1764.89	1762.85	1764.81	1975	0	18
2021.04.16	08:00:00	1764.81	1766.14	1763.98	1766.00	3299	0	18
2021.04.16	09:00:00	1766.01	1766.09	1761.43	1762.51	5740	0	18
2021.04.16	10:00:00	1762.48	1765.70	1761.53	1764.12	5342	0	18
2021.04.16	11:00:00	1763.99	1767.16	1762.62	1765.98	4874	0	18
2021.04.16	12:00:00	1765.98	1771.24	1765.32	1771.01	4491	0	18
2021.04.16	13:00:00	1770.99	1778.75	1770.21	1778.17	5574	0	18
2021.04.16	14:00:00	1778.16	1779.29	1776.01	1778.55	5188	0	18
2021.04.16	15:00:00	1778.55	1783.71	1777.97	1780.68	8215	0	18
2021.04.16	16:00:00	1780.68	1782.26	1771.92	1772.60	10035	0	18
2021.04.16	17:00:00	1772.53	1780.63	1772.53	1779.21	8289	0	18
2021.04.16	18:00:00	1779.26	1779.90	1777.36	1778.79	6130	0	18
2021.04.16	19:00:00	1778.78	1779.96	1776.72	1779.87	4196	0	18
2021.04.16	20:00:00	1779.87	1780.25	1777.60	1778.04	3697	0	18
2021.04.16	21:00:00	1778.05	1778.52	1777.30	1778.04	2716	0	18
2021.04.16	22:00:00	1777.98	1778.89	1774.38	1775.92	3489	0	18
2021.04.16	23:00:00	1775.84	1777.02	1774.72	1776.33	1459	0	18
2021.04.19	01:00:00	1777.01	1777.78	1775.21	1775.29	1684	0	18
2021.04.19	02:00:00	1775.28	1778.08	1774.75	1776.67	2250	0	20
2021.04.19	03:00:00	1776.66	1783.54	1776.18	1782.05	4192	0	18
2021.04.19	04:00:00	1782.12	1783.21	1773.05	1775.07	8765	0	18
2021.04.19	05:00:00	1775.07	1778.98	1775.04	1778.97	5421	0	18
2021.04.19	06:00:00	1778.99	1779.56	1777.13	1777.26	3029	0	18
2021.04.19	07:00:00	1777.26	1778.17	1776.48	1777.83	2116	0	18
2021.04.19	08:00:00	1777.83	1779.59	1776.66	1777.72	3589	0	18
2021.04.19	09:00:00	1777.72	1781.30	1775.28	1779.85	6966	0	18
2021.04.19	10:00:00	1779.72	1787.21	1777.69	1786.94	7579	0	18
2021.04.19	11:00:00	1786.96	1788.50	1784.66	1786.96	7089	0	18
2021.04.19	12:00:00	1786.95	1789.86	1786.27	1788.53	4985	0	18
2021.04.19	13:00:00	1788.51	1789.97	1786.79	1787.42	5173	0	18
2021.04.19	14:00:00	1787.42	1787.98	1778.55	1782.06	6917	0	18
2021.04.19	15:00:00	1782.06	1782.27	1774.84	1776.03	7566	0	18
2021.04.19	16:00:00	1776.01	1776.87	1766.65	1773.62	10669	0	18
2021.04.19	17:00:00	1773.61	1775.91	1770.83	1775.76	8938	0	18
2021.04.19	18:00:00	1775.76	1776.65	1771.83	1772.11	6610	0	18
2021.04.19	19:00:00	1772.11	1772.76	1768.92	1771.37	5871	0	18
2021.04.19	20:00:00	1771.41	1772.00	1769.50	1771.50	2735	0	18
2021.04.19	21:00:00	1771.50	1771.74	1769.69	1771.54	2345	0	18
2021.04.19	22:00:00	1771.54	1771.54	1769.71	1770.83	2103	0	18
2021.04.19	23:00:00	1770.83	1771.29	1769.87	1771.28	1447	0	18
2021.04.20	01:00:00	1770.21	1771.36	1770.21	1771.31	1468	0	19
2021.04.20	02:00:00	1771.29	1772.46	1770.44	1772.05	1620	0	18
2021.04.20	03:00:00	1772.06	1772.67	1768.34	1768.67	2787	0	18
2021.04.20	04:00:00	1768.67	1772.07	1767.42	1770.38	6145	0	18
2021.04.20	05:00:00	1770.40	1770.41	1765.54	1768.61	5008	0	18
2021.04.20	06:00:00	1768.62	1775.59	1768.25	1773.19	5458	0	18
2021.04.20	07:00:00	1773.21	1773.45	1771.15	1772.28	2473	0	18
2021.04.20	08:00:00	1772.26	1772.54	1768.91	1771.39	4343	0	18
2021.04.20	09:00:00	1771.34	1772.01	1767.16	1770.15	7309	0	18
2021.04.20	10:00:00	1770.09	1774.24	1767.18	1771.82	6339	0	17
2021.04.20	11:00:00	1771.82	1771.88	1765.13	1768.14	6324	0	17
2021.04.20	12:00:00	1768.15	1770.19	1763.56	1770.07	6002	0	17
2021.04.20	13:00:00	1770.13	1771.90	1767.34	1770.88	6034	0	17
2021.04.20	14:00:00	1770.90	1775.53	1770.59	1773.22	5629	0	17
2021.04.20	15:00:00	1773.21	1773.79	1766.04	1769.45	7386	0	17
2021.04.20	16:00:00	1769.45	1773.73	1766.00	1773.49	8948	0	17
2021.04.20	17:00:00	1773.53	1778.23	1772.97	1775.52	9533	0	17
2021.04.20	18:00:00	1775.53	1779.90	1773.42	1778.67	8697	0	17
2021.04.20	19:00:00	1778.67	1780.33	1777.16	1777.93	4630	0	17
2021.04.20	20:00:00	1777.94	1779.64	1777.29	1777.54	3293	0	17
2021.04.20	21:00:00	1777.55	1778.62	1776.86	1777.75	3156	0	17
2021.04.20	22:00:00	1777.75	1779.45	1777.24	1777.26	2486	0	17
2021.04.20	23:00:00	1777.32	1779.18	1777.13	1778.65	1424	0	17
2021.04.21	01:00:00	1778.20	1778.81	1777.52	1778.23	920	0	19
2021.04.21	02:00:00	1778.23	1778.31	1776.16	1776.68	1587	0	17
2021.04.21	03:00:00	1776.68	1779.96	1776.46	1777.32	3507	0	17
2021.04.21	04:00:00	1777.30	1782.41	1777.02	1780.86	5744	0	17
2021.04.21	05:00:00	1780.88	1782.71	1779.64	1782.65	3718	0	17
2021.04.21	06:00:00	1782.65	1784.63	1781.73	1781.99	3058	0	17
2021.04.21	07:00:00	1781.99	1782.46	1780.28	1781.06	2209	0	17
2021.04.21	08:00:00	1781.06	1785.65	1780.70	1784.68	3875	0	17
2021.04.21	09:00:00	1784.70	1788.07	1783.15	1787.88	5224	0	17
2021.04.21	10:00:00	1787.90	1788.31	1780.62	1781.98	5867	0	17
2021.04.21	11:00:00	1781.97	1783.86	1777.89	1778.52	4530	0	17
2021.04.21	12:00:00	1778.47	1779.54	1777.82	1779.24	4740	0	17
2021.04.21	13:00:00	1779.22	1781.45	1777.69	1780.05	4354	0	17
2021.04.21	14:00:00	1780.09	1784.20	1780.00	1782.84	4369	0	17
2021.04.21	15:00:00	1782.83	1787.75	1781.73	1786.33	5716	0	17
2021.04.21	16:00:00	1786.33	1797.59	1783.33	1795.88	8143	0	17
2021.04.21	17:00:00	1795.76	1797.55	1789.22	1791.10	9493	0	17
2021.04.21	18:00:00	1791.10	1794.85	1789.11	1792.87	6155	0	17
2021.04.21	19:00:00	1792.86	1794.56	1789.87	1790.73	5025	0	17
2021.04.21	20:00:00	1790.73	1793.32	1790.70	1791.96	4055	0	17
2021.04.21	21:00:00	1791.97	1793.26	1790.91	1793.10	3475	0	17
2021.04.21	22:00:00	1793.06	1795.19	1792.30	1794.43	3340	0	17
2021.04.21	23:00:00	1794.48	1794.58	1793.42	1793.61	1696	0	18
2021.04.22	01:00:00	1793.42	1794.20	1793.28	1793.98	916	0	17
2021.04.22	02:00:00	1793.98	1795.02	1793.49	1793.51	1033	0	17
2021.04.22	03:00:00	1793.54	1794.24	1792.34	1793.87	2155	0	17
2021.04.22	04:00:00	1793.87	1797.77	1793.06	1796.11	5158	0	17
2021.04.22	05:00:00	1796.11	1796.11	1792.90	1793.85	3822	0	17
2021.04.22	06:00:00	1793.85	1795.14	1792.80	1793.33	2743	0	17
2021.04.22	07:00:00	1793.35	1793.54	1790.22	1793.28	2554	0	17
2021.04.22	08:00:00	1793.26	1794.62	1790.61	1791.26	3281	0	17
2021.04.22	09:00:00	1791.16	1792.68	1788.12	1791.73	5215	0	17
2021.04.22	10:00:00	1791.75	1793.64	1790.89	1791.29	5194	0	17
2021.04.22	11:00:00	1791.29	1792.18	1789.23	1789.73	4566	0	17
2021.04.22	12:00:00	1789.69	1790.60	1785.59	1787.30	4561	0	17
2021.04.22	13:00:00	1787.26	1789.86	1783.69	1784.95	4359	0	17
2021.04.22	14:00:00	1784.95	1788.96	1783.73	1786.12	4520	0	17
2021.04.22	15:00:00	1786.13	1787.36	1782.14	1785.09	7963	0	17
2021.04.22	16:00:00	1785.14	1787.89	1779.22	1787.09	11252	0	17
2021.04.22	17:00:00	1786.90	1788.14	1783.20	1784.90	8586	0	17
2021.04.22	18:00:00	1784.88	1785.47	1779.20	1780.78	7053	0	17
2021.04.22	19:00:00	1780.77	1781.78	1777.32	1781.72	5580	0	17
2021.04.22	20:00:00	1781.65	1783.64	1780.37	1782.28	6866	0	17
2021.04.22	21:00:00	1782.28	1782.93	1778.64	1782.54	5032	0	17
2021.04.22	22:00:00	1782.53	1783.86	1781.32	1783.49	2855	0	17
2021.04.22	23:00:00	1783.49	1784.41	1783.03	1784.00	675	0	17
2021.04.23	01:00:00	1783.58	1786.07	1783.16	1783.82	1083	0	17
2021.04.23	02:00:00	1783.78	1785.56	1782.92	1783.06	1458	0	17
2021.04.23	03:00:00	1783.06	1784.42	1782.83	1783.93	2506	0	22
2021.04.23	04:00:00	1783.86	1789.61	1783.16	1788.66	4919	0	17
2021.04.23	05:00:00	1788.67	1788.75	1786.68	1787.19	3980	0	17
2021.04.23	06:00:00	1787.19	1787.38	1785.92	1785.93	3156	0	17
2021.04.23	07:00:00	1785.93	1786.96	1784.13	1784.80	2735	0	17
2021.04.23	08:00:00	1784.82	1785.20	1782.67	1784.71	2949	0	17
2021.04.23	09:00:00	1784.74	1786.66	1782.60	1784.92	4257	0	17
2021.04.23	10:00:00	1784.89	1786.80	1781.50	1782.95	6036	0	17
2021.04.23	11:00:00	1782.93	1785.28	1781.81	1784.57	4595	0	17
2021.04.23	12:00:00	1784.57	1787.16	1783.90	1786.42	3948	0	17
2021.04.23	13:00:00	1786.32	1788.27	1785.28	1787.39	3569	0	17
2021.04.23	14:00:00	1787.35	1791.67	1785.24	1791.03	5145	0	17
2021.04.23	15:00:00	1791.12	1795.07	1790.56	1793.48	6644	0	17
2021.04.23	16:00:00	1793.48	1795.94	1781.01	1781.55	9876	0	17
2021.04.23	17:00:00	1781.52	1782.38	1769.89	1774.10	11215	0	17
2021.04.23	18:00:00	1774.07	1777.92	1773.56	1776.40	6434	0	17
2021.04.23	19:00:00	1776.40	1778.20	1775.47	1777.49	3928	0	17
2021.04.23	20:00:00	1777.51	1779.26	1776.77	1777.48	4157	0	17
2021.04.23	21:00:00	1777.48	1777.95	1775.88	1776.65	3088	0	17
2021.04.23	22:00:00	1776.55	1776.80	1775.40	1776.33	3574	0	17
2021.04.23	23:00:00	1776.30	1776.95	1775.77	1776.93	1289	0	17
2021.04.26	01:00:00	1776.10	1776.10	1774.42	1774.59	1718	0	17
2021.04.26	02:00:00	1774.59	1775.60	1773.79	1774.80	1320	0	18
2021.04.26	03:00:00	1774.79	1779.08	1774.74	1778.27	2841	0	17
2021.04.26	04:00:00	1778.27	1781.09	1777.91	1780.55	5701	0	17
2021.04.26	05:00:00	1780.53	1781.77	1779.01	1780.65	4930	0	17
2021.04.26	06:00:00	1780.65	1782.84	1779.67	1781.01	4177	0	17
2021.04.26	07:00:00	1781.01	1781.33	1780.16	1780.24	1850	0	17
2021.04.26	08:00:00	1780.24	1783.44	1779.82	1779.85	3063	0	17
2021.04.26	09:00:00	1779.85	1780.08	1774.84	1776.12	5872	0	17
2021.04.26	10:00:00	1776.11	1779.28	1775.71	1778.53	5506	0	17
2021.04.26	11:00:00	1778.55	1781.70	1778.38	1779.52	5198	0	17
2021.04.26	12:00:00	1779.51	1782.13	1778.82	1781.08	4764	0	17
2021.04.26	13:00:00	1781.09	1782.19	1778.74	1779.40	4545	0	17
2021.04.26	14:00:00	1779.33	1779.65	1774.83	1776.45	5092	0	17
2021.04.26	15:00:00	1776.44	1777.85	1768.48	1776.56	6723	0	17
2021.04.26	16:00:00	1776.54	1780.03	1774.22	1776.01	8993	0	17
2021.04.26	17:00:00	1776.26	1780.19	1772.51	1777.66	7766	0	17
2021.04.26	18:00:00	1777.65	1779.47	1776.97	1778.82	4781	0	17
2021.04.26	19:00:00	1778.81	1779.95	1777.80	1778.72	3113	0	17
2021.04.26	20:00:00	1778.74	1780.64	1778.72	1779.57	3375	0	17
2021.04.26	21:00:00	1779.58	1780.32	1779.15	1779.69	2830	0	18
2021.04.26	22:00:00	1779.68	1781.20	1779.68	1780.84	2330	0	17
2021.04.26	23:00:00	1780.84	1782.41	1780.47	1781.19	1219	0	17
2021.04.27	01:00:00	1780.90	1781.78	1780.60	1781.44	1045	0	20
2021.04.27	02:00:00	1781.46	1781.76	1779.92	1779.95	1010	0	18
2021.04.27	03:00:00	1779.96	1782.28	1779.69	1781.24	2635	0	17
2021.04.27	04:00:00	1781.24	1783.92	1773.63	1775.06	5182	0	17
